,origin,originId,target,targetId,movie,song
33722,music,45,start,21,A Goofy Movie,Nobody Else But You
33723,music,45,start,21,High School Musical,Bop to the Top
33724,music,45,start,21,High School Musical,I Can't Take My Eyes off of You
33725,music,45,start,21,High School Musical: The Musical: The Series,Role of a Lifetime
33726,music,45,start,21,The Jungle Book 2,W-I-L-D
33727,music,45,start,21,The Little Mermaid,Under the Sea
33728,music,45,start,21,The Princess and the Frog,Down in New Orleans
33729,music,45,start,21,The Princess and the Frog,Down in New Orleans (Finale)
33730,music,45,place,22,Aladdin (Live-Action),Arabian Nights (2019)
33731,music,45,place,22,Camp Rock,We Rock
33732,music,45,place,22,The Nightmare Before Christmas,What's This
33733,music,45,place,22,Teen Beach 2,Silver Screen
33734,music,45,better,23,Camp Rock,We Rock
33735,music,45,better,23,High School Musical 2,Work This Out
33736,music,45,better,23,High School Musical 3: Senior Year,Can I Have This Dance
33737,music,45,better,23,High School Musical 3: Senior Year,I Want It All
33738,music,45,better,23,The Jungle Book 2,W-I-L-D
33739,music,45,better,23,The Little Mermaid,Kiss the Girl
33740,music,45,better,23,The Little Mermaid,Under the Sea
33741,music,45,better,23,The Little Mermaid 2: Return to the Sea,Here on the Land and Sea
33742,music,45,better,23,The Nightmare Before Christmas,Oogie Boogie's Song
33743,music,45,better,23,Teen Beach Movie,Cruisin' for a Bruisin'
33744,music,45,better,23,Teen Beach 2,Silver Screen
33745,music,45,best,24,Bambi,Let's Sing a Gay Little Spring Song
33746,music,45,best,24,High School Musical,Bop to the Top
33747,music,45,best,24,High School Musical 3: Senior Year,I Want It All
33748,music,45,best,24,High School Musical 3: Senior Year,Scream
33749,music,45,best,24,The Hunchback of Notre-Dame 2,Le Jour D'Amour
33750,music,45,best,24,A Wrinkle in Time,I Believe
33751,music,45,dream,25,Coco,Much Needed Advice
33752,music,45,dream,25,Frozen,For the First Time in Forever
33753,music,45,dream,25,High School Musical,I Can't Take My Eyes off of You
33754,music,45,dream,25,High School Musical 2,You Are the Music in Me
33755,music,45,dream,25,High School Musical 2,You Are the Music in Me (Sharpay Version)
33756,music,45,dream,25,High School Musical 3: Senior Year,Scream
33757,music,45,dream,25,The Little Mermaid,Under the Sea
33758,music,45,dream,25,Teen Beach 2,Silver Screen
33759,music,45,rock,26,Camp Rock,We Rock
33760,music,45,rock,26,Camp Rock 2: The Final Jam,Brand New Day
33761,music,45,rock,26,Camp Rock 2: The Final Jam,Heart and Soul
33762,music,45,rock,26,The Jungle Book 2,W-I-L-D
33763,music,45,fly,27,Aladdin (Live-Action),Arabian Nights (2019)
33764,music,45,fly,27,The Jungle Book 2,W-I-L-D
33765,music,45,light,28,Disney's Descendants,Night Is Young
33766,music,45,light,28,Frozen,For the First Time in Forever
33767,music,45,light,28,A Wrinkle in Time,I Believe
33768,music,45,sun,29,Aladdin (Live-Action),Arabian Nights (2019)
33769,music,45,sun,29,Disney's Descendants,Night Is Young
33770,music,45,sun,29,High School Musical 2,Work This Out
33771,music,45,sun,29,The Little Mermaid,Under the Sea
33772,music,45,sun,29,Mary Poppins Returns,The Royal Doulton Music Hall
33773,music,45,sun,29,Pocahontas II: Journey to a New World,What a day in London
33774,music,45,sun,29,Teen Beach Movie,Cruisin' for a Bruisin'
33775,music,45,sun,29,Teen Beach 2,Silver Screen
33776,music,45,sky,30,Bambi,Little April Shower
33777,music,45,sky,30,The Little Mermaid: Ariel's Beginning,I Remember
33778,music,45,ride,31,Camp Rock 2: The Final Jam,Brand New Day
33779,music,45,ride,31,High School Musical,Bop to the Top
33780,music,45,ride,31,High School Musical 2,Work This Out
33781,music,45,ride,31,Teen Beach Movie,Cruisin' for a Bruisin'
33782,music,45,ride,31,Teen Beach Movie,Meant to Be
33783,music,45,live,32,Camp Rock,Start the Party
33784,music,45,live,32,Camp Rock 2: The Final Jam,Brand New Day
33785,music,45,live,32,Camp Rock 2: The Final Jam,Heart and Soul
33786,music,45,live,32,Coco,Remember Me (Dúo)
33787,music,45,live,32,Frozen,For the First Time in Forever
33788,music,45,live,32,High School Musical: The Musical: The Series,Role of a Lifetime
33789,music,45,live,32,Teen Beach Movie,Cruisin' for a Bruisin'
33790,music,45,live,32,Teen Beach 2,Silver Screen
33791,music,45,girl,35,Disney's Descendants,Night Is Young
33792,music,45,girl,35,Frozen,For the First Time in Forever
33793,music,45,girl,35,High School Musical 2,Work This Out
33794,music,45,girl,35,The Little Mermaid,Kiss the Girl
33795,music,45,girl,35,Pocahontas II: Journey to a New World,What a day in London
33796,music,45,girl,35,Teen Beach Movie,Meant to Be
33797,music,45,free,36,The Jungle Book 2,W-I-L-D
33798,music,45,stay,37,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33799,music,45,lost,39,Aladdin (Live-Action),Arabian Nights (2019)
33800,music,45,lost,39,Disney's Descendants,Night Is Young
33801,music,45,long,40,Camp Rock,Play My Music
33802,music,45,long,40,The Little Mermaid: Ariel's Beginning,I Remember
33803,music,45,long,40,The Nightmare Before Christmas,Jack's Obsession
33804,music,45,long,40,Song of the South,Song of the South
33805,music,45,long,40,A Wrinkle in Time,I Believe
33806,music,45,moment,41,Coco,Much Needed Advice
33807,music,45,moment,41,The Little Mermaid,Kiss the Girl
33808,music,45,great,42,The Jungle Book 2,W-I-L-D
33809,music,45,head,43,High School Musical 2,You Are the Music in Me
33810,music,45,head,43,High School Musical 2,You Are the Music in Me (Sharpay Version)
33811,music,45,head,43,High School Musical 3: Senior Year,Scream
33812,music,45,head,43,Pocahontas II: Journey to a New World,Wait Till He Sees You
33813,music,45,bad,44,High School Musical 3: Senior Year,Scream
33814,music,45,bad,44,The Little Mermaid,Kiss the Girl
33815,music,45,bad,44,The Princess and the Frog,Down in New Orleans
33816,music,45,bad,44,Teen Beach 2,Silver Screen
33817,music,45,play,46,Camp Rock,Play My Music
33818,music,45,play,46,Camp Rock,Start the Party
33819,music,45,play,46,Camp Rock 2: The Final Jam,Brand New Day
33820,music,45,play,46,Camp Rock 2: The Final Jam,Heart and Soul
33821,music,45,play,46,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33822,music,45,play,46,Coco,Much Needed Advice
33823,music,45,play,46,Coco,Remember Me (Dúo)
33824,music,45,play,46,Disney's Descendants,Night Is Young
33825,music,45,play,46,High School Musical,I Can't Take My Eyes off of You
33826,music,45,play,46,High School Musical: The Musical: The Series,Role of a Lifetime
33827,music,45,play,46,The Little Mermaid,Kiss the Girl
33828,music,45,play,46,The Little Mermaid,Under the Sea
33829,music,45,play,46,The Nightmare Before Christmas,Oogie Boogie's Song
33830,music,45,play,46,Teen Beach 2,Silver Screen
33831,music,45,fun,47,Disney's Descendants,Night Is Young
33832,music,45,fun,47,Frozen,For the First Time in Forever
33833,music,45,fun,47,High School Musical 2,Work This Out
33834,music,45,fun,47,The Nightmare Before Christmas,Jack's Obsession
33835,music,45,fun,47,The Nightmare Before Christmas,Oogie Boogie's Song
33836,music,45,fun,47,The Nightmare Before Christmas,What's This
33837,music,45,fun,47,Teen Beach 2,Silver Screen
33838,music,45,friends,48,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33839,music,45,friends,48,Teen Beach Movie,Cruisin' for a Bruisin'
33840,music,45,dance,49,Aladdin (Live-Action),Arabian Nights (2019)
33841,music,45,dance,49,Camp Rock,Play My Music
33842,music,45,dance,49,Camp Rock,Start the Party
33843,music,45,dance,49,Camp Rock 2: The Final Jam,Brand New Day
33844,music,45,dance,49,Disney's Descendants,Night Is Young
33845,music,45,dance,49,High School Musical 3: Senior Year,Can I Have This Dance
33846,music,45,dance,49,The Hunchback of Notre-Dame 2,Le Jour D'Amour
33847,music,45,dance,49,The Jungle Book 2,W-I-L-D
33848,music,45,dance,49,Pocahontas II: Journey to a New World,Wait Till He Sees You
33849,music,45,dig,50,The Aristocats,Ev'rybody Wants to Be a Cat
33850,music,45,mine,51,Enchanted,So Close
33851,music,45,mine,51,High School Musical 3: Senior Year,Can I Have This Dance
33852,music,45,mine,51,The Nightmare Before Christmas,Oogie Boogie's Song
33853,music,45,mine,51,Song of the South,Song of the South
33854,music,45,change,52,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33855,music,45,change,52,Coco,Much Needed Advice
33856,music,45,change,52,Frozen,For the First Time in Forever
33857,music,45,change,52,High School Musical,I Can't Take My Eyes off of You
33858,music,45,change,52,Pocahontas II: Journey to a New World,Wait Till He Sees You
33859,music,45,magic,53,Aladdin (Live-Action),Arabian Nights (2019)
33860,music,45,magic,53,Beauty and the Beast (live-action),Aria
33861,music,45,magic,53,Frozen,For the First Time in Forever
33862,music,45,magic,53,The Hunchback of Notre-Dame 2,Le Jour D'Amour
33863,music,45,magic,53,The Princess and the Frog,Down in New Orleans
33864,music,45,magic,53,Song of the South,Song of the South
33865,music,45,turn,54,Camp Rock,Play My Music
33866,music,45,turn,54,Camp Rock,Start the Party
33867,music,45,turn,54,Disney's Descendants,Night Is Young
33868,music,45,turn,54,High School Musical,Bop to the Top
33869,music,45,turn,54,High School Musical 3: Senior Year,Scream
33870,music,45,turn,54,High School Musical: The Musical: The Series,Role of a Lifetime
33871,music,45,turn,54,Pete's Dragon,"Boo Bop Bop Bop Bop (I Love You, Too)"
33872,music,45,big,55,Camp Rock 2: The Final Jam,Can't Back Down
33873,music,45,big,55,The Little Mermaid,Under the Sea
33874,music,45,big,55,Mary Poppins Returns,The Royal Doulton Music Hall
33875,music,45,stand,56,Camp Rock,Start the Party
33876,music,45,stand,56,A Wrinkle in Time,I Believe
33877,music,45,hold,57,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33878,music,45,hold,57,Coco,Remember Me (Dúo)
33879,music,45,hold,57,Enchanted,So Close
33880,music,45,hold,57,Mary Poppins Returns,The Royal Doulton Music Hall
33881,music,45,king,58,Pocahontas II: Journey to a New World,Wait Till He Sees You
33882,music,45,remember,59,Coco,Remember Me (Dúo)
33883,music,45,remember,59,High School Musical: The Musical: The Series,Role of a Lifetime
33884,music,45,remember,59,The Little Mermaid: Ariel's Beginning,I Remember
33885,music,45,remember,59,Pete's Dragon,"Boo Bop Bop Bop Bop (I Love You, Too)"
33886,music,45,remember,59,Pocahontas II: Journey to a New World,What a day in London
33887,music,45,knew,60,Coco,Much Needed Advice
33888,music,45,knew,60,Enchanted,So Close
33889,music,45,knew,60,Frozen,For the First Time in Forever
33890,music,45,knew,60,High School Musical,I Can't Take My Eyes off of You
33891,music,45,knew,60,High School Musical 2,You Are the Music in Me
33892,music,45,knew,60,Pocahontas II: Journey to a New World,What a day in London
33893,music,45,knew,60,Teen Beach 2,Silver Screen
33894,play,46,time,0,Beauty and the Beast: The Enchanted Christmas,As Long as There's Christmas
33895,play,46,time,0,Camp Rock,Start the Party
33896,play,46,time,0,Camp Rock,Who Will I Be
33897,play,46,time,0,Camp Rock 2: The Final Jam,Brand New Day
33898,play,46,time,0,Camp Rock 2: The Final Jam,Heart and Soul
33899,play,46,time,0,Camp Rock 2: The Final Jam,What We Came Here For
33900,play,46,time,0,Christopher Robin,Christopher Robin
33901,play,46,time,0,Coco,Remember Me (Dúo)
33902,play,46,time,0,The Fox and the Hound,Goodbye May Seem Forever
33903,play,46,time,0,High School Musical 2,I Don't Dance
33904,play,46,time,0,High School Musical 3: Senior Year,Now or Never
33905,play,46,time,0,High School Musical: The Musical: The Series,Just For a Moment
33906,play,46,time,0,Lady and the Tramp (Live-Action),What a Shame
33907,play,46,time,0,The Little Mermaid,Kiss the Girl
33908,play,46,time,0,The Little Mermaid,Under the Sea
33909,play,46,time,0,Mulan,Reflection
33910,play,46,time,0,The Nightmare Before Christmas,Oogie Boogie's Song
33911,play,46,time,0,Pete's Dragon,There's Room for Everyone
33912,play,46,time,0,Tangled,When Will My Life Begin
33913,play,46,time,0,Teen Beach Movie,Surf Crazy
33914,play,46,time,0,Toy Story 2,Woody's Roundup
33915,play,46,time,0,Z-O-M-B-I-E-S,Fired Up
33916,play,46,love,1,Beauty and the Beast: The Enchanted Christmas,As Long as There's Christmas
33917,play,46,love,1,Coco,Remember Me (Dúo)
33918,play,46,love,1,Frozen 2,Get This Right
33919,play,46,love,1,Fun and Fancy Free,The Lazy Countryside
33920,play,46,love,1,Hercules,I Won't Say I'm in Love
33921,play,46,love,1,High School Musical: The Musical: The Series,Just For a Moment
33922,play,46,love,1,The Little Mermaid,Under the Sea
33923,play,46,love,1,Mary Poppins,The Perfect Nanny
33924,play,46,love,1,Pete's Dragon,The Happiest Home in These Hills
33925,play,46,love,1,Pete's Dragon,There's Room for Everyone
33926,play,46,love,1,The Princess and the Frog,When We're Human
33927,play,46,love,1,Robin Hood,Love
33928,play,46,love,1,Teen Beach 2,Silver Screen
33929,play,46,day,2,Camp Rock,Play My Music
33930,play,46,day,2,Camp Rock 2: The Final Jam,Brand New Day
33931,play,46,day,2,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33932,play,46,day,2,Christopher Robin,Christopher Robin
33933,play,46,day,2,Fun and Fancy Free,"My, What a Happy Day"
33934,play,46,day,2,High School Musical 2,Bet on It
33935,play,46,day,2,High School Musical: The Musical: The Series,Role of a Lifetime
33936,play,46,day,2,The Lion Guard,A Beautiful Day (Ni Siku Nzuri)
33937,play,46,day,2,The Little Mermaid,Under the Sea
33938,play,46,day,2,Mary Poppins Returns,Can You Imagine That
33939,play,46,day,2,Moana,How Far I'll Go
33940,play,46,day,2,Moana,How Far I'll Go (Single)
33941,play,46,day,2,Mulan,Reflection
33942,play,46,day,2,Oliver and Company,Streets of Gold
33943,play,46,day,2,Peter Pan,Following the Leader
33944,play,46,day,2,Peter Pan II: Return to Neverland,So to Be One of Us
33945,play,46,day,2,The Princess and the Frog,When We're Human
33946,play,46,day,2,Teen Beach Movie,Surf Crazy
33947,play,46,day,2,Teen Beach 2,Silver Screen
33948,play,46,day,2,Tinker Bell and the Lost Treasure,Where the Sunbeams Play
33949,play,46,day,2,Toy Story 2,Woody's Roundup
33950,play,46,day,2,Z-O-M-B-I-E-S,Fired Up
33951,play,46,day,2,Z-O-M-B-I-E-S,Fired Up (Competition)
33952,play,46,heart,3,Camp Rock 2: The Final Jam,Brand New Day
33953,play,46,heart,3,Camp Rock 2: The Final Jam,Heart and Soul
33954,play,46,heart,3,Christopher Robin,Christopher Robin
33955,play,46,heart,3,Coco,Much Needed Advice
33956,play,46,heart,3,Coco,Remember Me (Dúo)
33957,play,46,heart,3,Dumbo,Baby Mine
33958,play,46,heart,3,The Fox and the Hound,Goodbye May Seem Forever
33959,play,46,heart,3,Fun and Fancy Free,"My, What a Happy Day"
33960,play,46,heart,3,Hercules,I Won't Say I'm in Love
33961,play,46,heart,3,High School Musical,I Can't Take My Eyes off of You
33962,play,46,heart,3,High School Musical 2,Bet on It
33963,play,46,heart,3,High School Musical: The Musical: The Series,Just For a Moment
33964,play,46,heart,3,High School Musical: The Musical: The Series,Role of a Lifetime
33965,play,46,heart,3,The Lion King 2: Simba's Pride,Upendi
33966,play,46,heart,3,Mulan,Reflection
33967,play,46,heart,3,Mulan,Reflection
33968,play,46,heart,3,Mulan 2,Here Beside Me
33969,play,46,heart,3,Pinocchio,Little Wooden Head
33970,play,46,heart,3,Teen Beach 2,Silver Screen
33971,play,46,find,4,Camp Rock,Who Will I Be
33972,play,46,find,4,Disney's Descendants,Night Is Young
33973,play,46,find,4,High School Musical,I Can't Take My Eyes off of You
33974,play,46,find,4,High School Musical 2,Bet on It
33975,play,46,find,4,High School Musical: The Musical: The Series,Out of the Old
33976,play,46,find,4,The Lion King 2: Simba's Pride,Upendi
33977,play,46,find,4,Moana,How Far I'll Go
33978,play,46,find,4,Moana,How Far I'll Go (Single)
33979,play,46,find,4,Robin Hood,The Phony King of England
33980,play,46,find,4,The Three Caballeros,The Three Cabelleros
33981,play,46,find,4,Tinker Bell and the Lost Treasure,Where the Sunbeams Play
33982,play,46,life,5,Camp Rock,Who Will I Be
33983,play,46,life,5,Camp Rock 2: The Final Jam,What We Came Here For
33984,play,46,life,5,Coco,Much Needed Advice
33985,play,46,life,5,The Fox and the Hound,Best of Friends
33986,play,46,life,5,Frozen 2,Get This Right
33987,play,46,life,5,Fun and Fancy Free,The Lazy Countryside
33988,play,46,life,5,High School Musical 2,Bet on It
33989,play,46,life,5,The Little Mermaid,Under the Sea
33990,play,46,life,5,Mary Poppins Returns,Can You Imagine That
33991,play,46,life,5,Mulan 2,Here Beside Me
33992,play,46,life,5,Mulan 2,Like Other Girls
33993,play,46,life,5,The Princess and the Frog,When We're Human
33994,play,46,life,5,Robin Hood,Love
33995,play,46,life,5,Tangled,When Will My Life Begin
33996,play,46,feel,6,Camp Rock,Play My Music
33997,play,46,feel,6,Camp Rock,Start the Party
33998,play,46,feel,6,Camp Rock 2: The Final Jam,Heart and Soul
33999,play,46,feel,6,Camp Rock 2: The Final Jam,What We Came Here For
34000,play,46,feel,6,Hercules,I Won't Say I'm in Love
34001,play,46,feel,6,High School Musical,I Can't Take My Eyes off of You
34002,play,46,feel,6,High School Musical: The Musical: The Series,Just For a Moment
34003,play,46,feel,6,High School Musical: The Musical: The Series,Out of the Old
34004,play,46,feel,6,Mulan,Reflection
34005,play,46,feel,6,Mulan 2,Like Other Girls
34006,play,46,feel,6,Oliver and Company,Streets of Gold
34007,play,46,wanna,7,Camp Rock,Play My Music
34008,play,46,wanna,7,Camp Rock,Start the Party
34009,play,46,wanna,7,Camp Rock,Who Will I Be
34010,play,46,wanna,7,Camp Rock 2: The Final Jam,Brand New Day
34011,play,46,wanna,7,Camp Rock 2: The Final Jam,What We Came Here For
34012,play,46,wanna,7,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
